user_id,transaction_id,transaction_date,amount,category,payment_method,loan_status,risk_score,month
374,885429,2023-07-21,1172.69,Loan Payment,Bank Transfer,Fully Paid,0.2,2023-07
374,847858,2023-02-27,1898.99,Loan Payment,Debit Card,Fully Paid,0.2,2023-02
374,238875,2023-05-26,2951.11,Entertainment,Debit Card,Fully Paid,0.2,2023-05
374,354017,2023-08-08,3655.2,Groceries,Debit Card,Fully Paid,0.2,2023-08
374,196347,2023-03-09,1086.43,Healthcare,Crypto,Fully Paid,0.2,2023-03
374,392939,2023-01-18,4278.81,Groceries,Mobile Wallet,Fully Paid,0.2,2023-01
374,540763,2023-03-11,3363.32,Entertainment,Mobile Wallet,Fully Paid,0.2,2023-03
374,213273,2023-01-16,1720.82,Groceries,Bank Transfer,Fully Paid,0.2,2023-01
375,887900,2023-02-23,2989.03,Groceries,Mobile Wallet,Current,0.6,2023-02
375,571542,2023-11-25,2333.68,Shopping,Credit Card,Current,0.6,2023-11
375,265920,2023-07-21,3104.35,Healthcare,Bank Transfer,Current,0.6,2023-07
375,113592,2023-03-18,3922.93,Bills,Bank Transfer,Current,0.6,2023-03
375,589026,2023-08-06,741.68,Groceries,Mobile Wallet,Current,0.6,2023-08
375,958026,2023-01-31,1105.88,Entertainment,Crypto,Current,0.6,2023-01
375,457299,2023-04-12,1979.36,Healthcare,Crypto,Current,0.6,2023-04
375,154368,2023-09-21,2055.27,Groceries,Credit Card,Current,0.6,2023-09
375,624349,2023-07-04,2602.71,Shopping,Credit Card,Current,0.6,2023-07
375,547639,2023-10-15,3203.1,Shopping,Credit Card,Current,0.6,2023-10
375,463096,2023-05-22,1278.72,Shopping,Bank Transfer,Current,0.6,2023-05
375,521425,2023-10-14,2163.47,Shopping,Mobile Wallet,Current,0.6,2023-10
375,153918,2023-09-14,1413.15,Groceries,Crypto,Current,0.6,2023-09
375,975378,2023-02-27,2974.87,Groceries,Crypto,Current,0.6,2023-02
375,187476,2023-06-28,1899.18,Bills,Credit Card,Current,0.6,2023-06
375,496834,2023-09-13,683.86,Healthcare,Debit Card,Current,0.6,2023-09
375,267289,2023-07-10,2922.51,Shopping,Debit Card,Current,0.6,2023-07
375,971297,2023-10-04,1391.76,Entertainment,Bank Transfer,Current,0.6,2023-10
375,730253,2023-08-21,2886.93,Shopping,Crypto,Current,0.6,2023-08
375,274406,2023-11-08,2859.37,Bills,Mobile Wallet,Current,0.6,2023-11
375,738035,2023-11-19,4692.59,Entertainment,Bank Transfer,Current,0.6,2023-11
375,215246,2023-02-04,467.06,Groceries,Debit Card,Current,0.6,2023-02
375,901313,2023-10-20,3992.24,Loan Payment,Debit Card,Current,0.6,2023-10
375,519307,2023-07-08,1338.71,Bills,Credit Card,Current,0.6,2023-07
375,600222,2023-12-05,3066.29,Groceries,Credit Card,Current,0.6,2023-12
375,305571,2023-02-05,1541.04,Shopping,Bank Transfer,Current,0.6,2023-02
375,877948,2023-03-24,2651.12,Entertainment,Mobile Wallet,Current,0.6,2023-03
375,323992,2023-10-19,134.05,Shopping,Bank Transfer,Current,0.6,2023-10
375,740632,2023-12-12,1063.65,Entertainment,Crypto,Current,0.6,2023-12
375,895704,2023-06-09,1202.02,Entertainment,Debit Card,Current,0.6,2023-06
375,228259,2023-09-27,3313.14,Healthcare,Credit Card,Current,0.6,2023-09
375,169156,2023-11-10,2195.04,Bills,Crypto,Current,0.6,2023-11
375,937712,2023-05-13,2285.34,Groceries,Bank Transfer,Current,0.6,2023-05
375,485935,2023-03-06,712.04,Shopping,Mobile Wallet,Current,0.6,2023-03
376,870809,2023-11-28,2761.95,Groceries,Crypto,Current,0.4,2023-11
376,408748,2023-01-30,3390.39,Entertainment,Crypto,Current,0.4,2023-01
376,680207,2023-04-16,3982.23,Entertainment,Credit Card,Current,0.4,2023-04
376,826013,2023-07-11,3725.92,Healthcare,Bank Transfer,Current,0.4,2023-07
376,906871,2023-03-21,1279.73,Groceries,Bank Transfer,Current,0.4,2023-03
376,821181,2023-04-11,1164.14,Bills,Crypto,Current,0.4,2023-04
376,380190,2023-08-10,2820.8,Entertainment,Crypto,Current,0.4,2023-08
376,181193,2023-02-07,882.49,Shopping,Crypto,Current,0.4,2023-02
376,196345,2023-01-25,791.48,Groceries,Credit Card,Current,0.4,2023-01
376,894433,2023-05-31,1628.46,Bills,Crypto,Current,0.4,2023-05
376,807580,2023-09-04,86.47,Shopping,Bank Transfer,Current,0.4,2023-09
376,890312,2023-03-16,882.48,Bills,Crypto,Current,0.4,2023-03
376,245108,2023-12-04,3855.49,Shopping,Credit Card,Current,0.4,2023-12
376,927603,2023-06-15,4766.95,Loan Payment,Mobile Wallet,Current,0.4,2023-06
376,755536,2023-02-23,180.07,Healthcare,Mobile Wallet,Current,0.4,2023-02
376,543475,2023-07-05,2005.58,Bills,Crypto,Current,0.4,2023-07
376,505940,2023-07-12,396.64,Bills,Crypto,Current,0.4,2023-07
376,737743,2023-03-02,4268.37,Healthcare,Credit Card,Current,0.4,2023-03
376,596441,2023-03-11,3418.65,Groceries,Crypto,Current,0.4,2023-03
376,736135,2023-12-15,2149.5,Healthcare,Bank Transfer,Current,0.4,2023-12
376,959553,2023-08-15,3405.98,Bills,Debit Card,Current,0.4,2023-08
376,745638,2023-11-14,1022.53,Shopping,Debit Card,Current,0.4,2023-11
376,845409,2023-07-08,3351.93,Entertainment,Credit Card,Current,0.4,2023-07
376,292393,2023-08-20,2481.98,Shopping,Mobile Wallet,Current,0.4,2023-08
376,523716,2023-08-18,4253.39,Groceries,Mobile Wallet,Current,0.4,2023-08
376,152693,2023-11-10,3186.05,Healthcare,Bank Transfer,Current,0.4,2023-11
376,940556,2023-05-13,852.89,Entertainment,Debit Card,Current,0.4,2023-05
376,977797,2023-09-01,427.93,Entertainment,Mobile Wallet,Current,0.4,2023-09
376,336768,2023-05-29,2481.81,Groceries,Crypto,Current,0.4,2023-05
376,945443,2023-12-21,4927.52,Shopping,Bank Transfer,Current,0.4,2023-12
376,545968,2023-03-20,4452.88,Shopping,Bank Transfer,Current,0.4,2023-03
376,782798,2023-12-05,276.12,Shopping,Mobile Wallet,Current,0.4,2023-12
376,188563,2023-01-12,4540.27,Shopping,Crypto,Current,0.4,2023-01
376,252977,2023-10-02,2126.2,Healthcare,Crypto,Current,0.4,2023-10
376,489665,2023-06-11,2407.06,Loan Payment,Crypto,Current,0.4,2023-06
376,722208,2023-08-15,3930.88,Loan Payment,Mobile Wallet,Current,0.4,2023-08
376,793419,2023-03-22,4735.78,Loan Payment,Crypto,Current,0.4,2023-03
376,397347,2023-06-05,1078.54,Groceries,Credit Card,Current,0.4,2023-06
376,805875,2023-05-18,2575.97,Healthcare,Mobile Wallet,Current,0.4,2023-05
376,898324,2023-06-16,198.17,Entertainment,Mobile Wallet,Current,0.4,2023-06
376,886862,2023-10-10,503.6,Bills,Credit Card,Current,0.4,2023-10
376,268448,2023-11-01,313.67,Groceries,Mobile Wallet,Current,0.4,2023-11
376,377523,2023-07-14,1448.57,Bills,Credit Card,Current,0.4,2023-07
376,332166,2023-07-18,2047.98,Shopping,Credit Card,Current,0.4,2023-07
376,124347,2023-10-06,3784.54,Healthcare,Debit Card,Current,0.4,2023-10
376,259935,2023-01-02,1399.13,Shopping,Crypto,Current,0.4,2023-01
376,660278,2023-03-16,2774.57,Shopping,Crypto,Current,0.4,2023-03
376,311214,2023-11-28,4908.98,Bills,Credit Card,Current,0.4,2023-11
376,632062,2023-06-11,314.74,Groceries,Bank Transfer,Current,0.4,2023-06
376,160483,2023-02-13,4918.31,Loan Payment,Crypto,Current,0.4,2023-02
377,589498,2023-02-07,1410.35,Loan Payment,Bank Transfer,Charged Off,0.9,2023-02
377,788537,2023-04-15,340.35,Bills,Credit Card,Charged Off,0.9,2023-04
377,488469,2023-04-07,3809.55,Bills,Credit Card,Charged Off,0.9,2023-04
377,747092,2023-09-07,3678.57,Entertainment,Crypto,Charged Off,0.9,2023-09
377,320667,2023-07-14,2953.17,Healthcare,Bank Transfer,Charged Off,0.9,2023-07
377,802213,2023-07-18,449.3,Healthcare,Credit Card,Charged Off,0.9,2023-07
377,387251,2023-09-09,4651.73,Groceries,Credit Card,Charged Off,0.9,2023-09
377,698843,2023-08-04,1098.76,Bills,Credit Card,Charged Off,0.9,2023-08
377,492780,2023-02-15,2734.58,Shopping,Bank Transfer,Charged Off,0.9,2023-02
377,512985,2023-05-05,1958.29,Healthcare,Bank Transfer,Charged Off,0.9,2023-05
377,508689,2023-11-24,2138.2,Bills,Credit Card,Charged Off,0.9,2023-11
377,846604,2023-12-03,1095.44,Bills,Credit Card,Charged Off,0.9,2023-12
377,382713,2023-03-19,517.38,Healthcare,Credit Card,Charged Off,0.9,2023-03
377,418340,2023-02-20,2387.16,Groceries,Crypto,Charged Off,0.9,2023-02
377,787182,2023-04-21,2212.72,Shopping,Crypto,Charged Off,0.9,2023-04
377,871069,2023-04-05,1546.23,Bills,Debit Card,Charged Off,0.9,2023-04
377,672655,2023-11-27,541.55,Bills,Crypto,Charged Off,0.9,2023-11
377,520539,2023-02-26,1599.2,Healthcare,Bank Transfer,Charged Off,0.9,2023-02
377,200612,2023-12-05,206.95,Groceries,Mobile Wallet,Charged Off,0.9,2023-12
377,215185,2023-09-30,382.88,Healthcare,Bank Transfer,Charged Off,0.9,2023-09
377,593628,2023-01-05,2533.81,Entertainment,Credit Card,Charged Off,0.9,2023-01
377,643462,2023-03-29,4464.73,Groceries,Mobile Wallet,Charged Off,0.9,2023-03
377,786363,2023-09-12,4362.49,Shopping,Bank Transfer,Charged Off,0.9,2023-09
377,178096,2023-09-02,2851.34,Shopping,Mobile Wallet,Charged Off,0.9,2023-09
377,873864,2023-02-15,491.28,Healthcare,Crypto,Charged Off,0.9,2023-02
377,945113,2023-12-13,3191.68,Entertainment,Bank Transfer,Charged Off,0.9,2023-12
377,435308,2023-04-26,1339.36,Healthcare,Mobile Wallet,Charged Off,0.9,2023-04
377,693389,2023-12-07,610.72,Loan Payment,Bank Transfer,Charged Off,0.9,2023-12
377,596914,2023-08-01,935.29,Healthcare,Crypto,Charged Off,0.9,2023-08
377,450183,2023-09-16,1313.15,Shopping,Crypto,Charged Off,0.9,2023-09
377,321060,2023-07-12,1922.88,Entertainment,Bank Transfer,Charged Off,0.9,2023-07
377,783369,2023-02-10,4867.12,Bills,Debit Card,Charged Off,0.9,2023-02
377,964617,2023-08-12,1396.5,Entertainment,Debit Card,Charged Off,0.9,2023-08
377,281663,2023-03-08,3820.93,Entertainment,Debit Card,Charged Off,0.9,2023-03
377,181325,2023-03-15,1688.72,Groceries,Mobile Wallet,Charged Off,0.9,2023-03
377,562075,2023-05-06,4091.5,Loan Payment,Mobile Wallet,Charged Off,0.9,2023-05
377,338189,2023-02-21,4200.46,Entertainment,Debit Card,Charged Off,0.9,2023-02
377,274103,2023-01-29,4744.57,Loan Payment,Crypto,Charged Off,0.9,2023-01
377,240057,2023-12-02,1454.76,Loan Payment,Bank Transfer,Charged Off,0.9,2023-12
377,449638,2024-01-01,939.04,Healthcare,Mobile Wallet,Charged Off,0.9,2024-01
377,232402,2023-04-18,3915.59,Bills,Credit Card,Charged Off,0.9,2023-04
377,306569,2023-05-20,2171.56,Groceries,Credit Card,Charged Off,0.9,2023-05
377,304025,2023-06-02,406.88,Groceries,Crypto,Charged Off,0.9,2023-06
377,512686,2023-08-26,4545.49,Shopping,Crypto,Charged Off,0.9,2023-08
377,501598,2023-02-17,3973.9,Shopping,Mobile Wallet,Charged Off,0.9,2023-02
378,457598,2023-05-07,2727.74,Groceries,Mobile Wallet,Fully Paid,0.2,2023-05
378,448687,2023-12-06,4861.86,Healthcare,Debit Card,Fully Paid,0.2,2023-12
378,287398,2023-06-29,1615.62,Groceries,Debit Card,Fully Paid,0.2,2023-06
378,466999,2023-09-20,1003.98,Healthcare,Credit Card,Fully Paid,0.2,2023-09
378,935464,2023-10-24,3101.16,Healthcare,Credit Card,Fully Paid,0.2,2023-10
378,204435,2023-05-25,1856.93,Shopping,Bank Transfer,Fully Paid,0.2,2023-05
378,954939,2023-02-03,2145.32,Loan Payment,Credit Card,Fully Paid,0.2,2023-02
378,964580,2023-03-02,1387.71,Groceries,Debit Card,Fully Paid,0.2,2023-03
378,949482,2023-08-29,4135.3,Groceries,Debit Card,Fully Paid,0.2,2023-08
378,168184,2023-09-23,1622.68,Entertainment,Credit Card,Fully Paid,0.2,2023-09
378,335360,2023-09-11,1556.36,Bills,Credit Card,Fully Paid,0.2,2023-09
378,242826,2023-09-19,347.8,Shopping,Mobile Wallet,Fully Paid,0.2,2023-09
378,745525,2023-02-22,1947.71,Shopping,Credit Card,Fully Paid,0.2,2023-02
378,298571,2023-11-08,1271.05,Healthcare,Debit Card,Fully Paid,0.2,2023-11
378,364801,2023-02-25,271.53,Loan Payment,Crypto,Fully Paid,0.2,2023-02
378,212980,2023-04-14,4977.31,Loan Payment,Bank Transfer,Fully Paid,0.2,2023-04
378,422438,2023-10-28,1653.72,Healthcare,Debit Card,Fully Paid,0.2,2023-10
378,582915,2023-01-29,3021.07,Shopping,Debit Card,Fully Paid,0.2,2023-01
378,873032,2023-11-15,3187.41,Bills,Debit Card,Fully Paid,0.2,2023-11
378,724322,2023-01-31,299.93,Healthcare,Debit Card,Fully Paid,0.2,2023-01
378,375989,2023-12-28,3925.77,Bills,Credit Card,Fully Paid,0.2,2023-12
378,698041,2023-11-05,1133.64,Bills,Mobile Wallet,Fully Paid,0.2,2023-11
378,325040,2023-03-15,460.42,Shopping,Crypto,Fully Paid,0.2,2023-03
378,177306,2023-06-26,4787.8,Loan Payment,Debit Card,Fully Paid,0.2,2023-06
378,340554,2023-11-25,976.56,Groceries,Mobile Wallet,Fully Paid,0.2,2023-11
378,928167,2023-11-28,4688.92,Shopping,Crypto,Fully Paid,0.2,2023-11
378,308818,2023-10-11,1591.34,Groceries,Credit Card,Fully Paid,0.2,2023-10
378,462152,2023-04-06,3306.76,Healthcare,Bank Transfer,Fully Paid,0.2,2023-04
378,579996,2023-08-20,4436.29,Groceries,Credit Card,Fully Paid,0.2,2023-08
378,263447,2023-10-28,3914.49,Groceries,Bank Transfer,Fully Paid,0.2,2023-10
378,223530,2023-08-01,2930.18,Shopping,Mobile Wallet,Fully Paid,0.2,2023-08
378,450775,2023-07-02,4894.29,Shopping,Crypto,Fully Paid,0.2,2023-07
378,905983,2023-02-18,4054.68,Groceries,Mobile Wallet,Fully Paid,0.2,2023-02
378,138612,2023-05-02,2607.65,Loan Payment,Debit Card,Fully Paid,0.2,2023-05
378,700123,2023-05-31,762.83,Shopping,Debit Card,Fully Paid,0.2,2023-05
378,783884,2023-07-21,4807.66,Entertainment,Debit Card,Fully Paid,0.2,2023-07
378,676931,2023-04-25,4691.6,Groceries,Crypto,Fully Paid,0.2,2023-04
378,708173,2023-04-10,4424.87,Bills,Mobile Wallet,Fully Paid,0.2,2023-04
378,570452,2023-11-02,777.14,Healthcare,Credit Card,Fully Paid,0.2,2023-11
378,293137,2023-06-02,4882.36,Entertainment,Credit Card,Fully Paid,0.2,2023-06
378,272872,2023-10-30,908.71,Healthcare,Debit Card,Fully Paid,0.2,2023-10
378,304945,2023-10-09,1857.61,Groceries,Bank Transfer,Fully Paid,0.2,2023-10
378,746327,2023-05-21,1620.24,Shopping,Crypto,Fully Paid,0.2,2023-05
378,507263,2023-01-31,3737.24,Healthcare,Bank Transfer,Fully Paid,0.2,2023-01
378,141677,2023-03-22,4146.13,Healthcare,Crypto,Fully Paid,0.2,2023-03
379,243169,2023-10-28,2174.94,Shopping,Debit Card,Fully Paid,0.2,2023-10
379,167592,2023-06-10,4502.16,Loan Payment,Bank Transfer,Fully Paid,0.2,2023-06
379,158522,2023-06-17,2152.59,Loan Payment,Credit Card,Fully Paid,0.2,2023-06
379,551751,2023-03-12,1112.28,Healthcare,Crypto,Fully Paid,0.2,2023-03
379,837961,2023-08-21,2819.39,Bills,Crypto,Fully Paid,0.2,2023-08
379,891050,2023-05-23,4757.87,Loan Payment,Bank Transfer,Fully Paid,0.2,2023-05
379,104849,2023-11-02,2116.88,Bills,Bank Transfer,Fully Paid,0.2,2023-11
379,443783,2023-07-09,870.11,Groceries,Mobile Wallet,Fully Paid,0.2,2023-07
379,133051,2023-03-13,3539.87,Loan Payment,Debit Card,Fully Paid,0.2,2023-03
379,773833,2023-11-27,131.5,Bills,Bank Transfer,Fully Paid,0.2,2023-11
379,717292,2023-04-07,2407.63,Shopping,Credit Card,Fully Paid,0.2,2023-04
380,274469,2023-04-04,4752.93,Groceries,Crypto,Current,0.4,2023-04
380,226579,2023-01-11,1403.28,Loan Payment,Bank Transfer,Current,0.4,2023-01
380,801010,2023-05-03,3784.6,Bills,Credit Card,Current,0.4,2023-05
380,760198,2023-02-28,3157.9,Loan Payment,Bank Transfer,Current,0.4,2023-02
380,409207,2023-02-11,4561.36,Healthcare,Crypto,Current,0.4,2023-02
380,103634,2023-07-18,2610.75,Loan Payment,Debit Card,Current,0.4,2023-07
380,280935,2023-11-18,2486.28,Entertainment,Mobile Wallet,Current,0.4,2023-11
380,721306,2023-11-06,4834.08,Bills,Bank Transfer,Current,0.4,2023-11
380,923997,2023-10-07,4881.37,Groceries,Crypto,Current,0.4,2023-10
380,618737,2023-12-07,841.47,Entertainment,Debit Card,Current,0.4,2023-12
380,600924,2023-11-27,4571.65,Loan Payment,Bank Transfer,Current,0.4,2023-11
380,843751,2023-10-12,3608.96,Loan Payment,Credit Card,Current,0.4,2023-10
380,904987,2023-05-12,3218.32,Loan Payment,Bank Transfer,Current,0.4,2023-05
380,417897,2023-01-28,4415.58,Bills,Crypto,Current,0.4,2023-01
380,523791,2023-08-09,2479.95,Shopping,Mobile Wallet,Current,0.4,2023-08
380,191012,2023-07-25,2089.83,Healthcare,Debit Card,Current,0.4,2023-07
381,625109,2023-10-01,1732.57,Shopping,Bank Transfer,Current,0.4,2023-10
381,778769,2023-06-14,4383.26,Healthcare,Bank Transfer,Current,0.4,2023-06
381,597227,2023-06-25,203.23,Entertainment,Mobile Wallet,Current,0.4,2023-06
381,476749,2023-08-29,1577.27,Shopping,Crypto,Current,0.4,2023-08
381,650484,2023-03-10,3161.1,Loan Payment,Crypto,Current,0.4,2023-03
381,641175,2023-03-03,1882.38,Loan Payment,Mobile Wallet,Current,0.4,2023-03
381,575951,2023-06-08,2159.56,Groceries,Bank Transfer,Current,0.4,2023-06
381,751889,2023-10-21,2783.59,Bills,Mobile Wallet,Current,0.4,2023-10
381,546743,2023-03-08,4446.86,Bills,Bank Transfer,Current,0.4,2023-03
381,480678,2023-11-26,4748.83,Entertainment,Mobile Wallet,Current,0.4,2023-11
381,453987,2023-04-05,4387.26,Groceries,Bank Transfer,Current,0.4,2023-04
381,614272,2023-08-13,3133.49,Groceries,Bank Transfer,Current,0.4,2023-08
381,763431,2023-10-27,1465.8,Loan Payment,Credit Card,Current,0.4,2023-10
381,225917,2023-08-01,4290.24,Healthcare,Crypto,Current,0.4,2023-08
381,862497,2023-08-14,4491.63,Loan Payment,Crypto,Current,0.4,2023-08
382,598300,2023-08-30,3008.67,Entertainment,Crypto,Fully Paid,0.4,2023-08
382,603887,2023-06-09,1250.87,Bills,Mobile Wallet,Fully Paid,0.4,2023-06
382,448911,2023-06-23,1340.9,Entertainment,Debit Card,Fully Paid,0.4,2023-06
382,348777,2023-06-11,3034.87,Loan Payment,Bank Transfer,Fully Paid,0.4,2023-06
382,286584,2023-12-12,4217.71,Shopping,Debit Card,Fully Paid,0.4,2023-12
382,628849,2023-03-05,1442.24,Bills,Mobile Wallet,Fully Paid,0.4,2023-03
382,634854,2023-09-17,4347.46,Groceries,Mobile Wallet,Fully Paid,0.4,2023-09
382,488094,2023-01-14,65.07,Shopping,Crypto,Fully Paid,0.4,2023-01
382,861394,2023-05-02,4558.37,Shopping,Credit Card,Fully Paid,0.4,2023-05
382,707921,2023-10-19,412.18,Bills,Crypto,Fully Paid,0.4,2023-10
382,634109,2023-02-11,1624.65,Healthcare,Debit Card,Fully Paid,0.4,2023-02
382,402755,2023-12-14,1723.88,Entertainment,Debit Card,Fully Paid,0.4,2023-12
382,900331,2023-01-15,1187.32,Loan Payment,Mobile Wallet,Fully Paid,0.4,2023-01
382,574555,2023-02-10,843.76,Bills,Debit Card,Fully Paid,0.4,2023-02
382,346381,2023-02-19,4743.58,Groceries,Mobile Wallet,Fully Paid,0.4,2023-02
382,711783,2023-10-01,3709.97,Healthcare,Mobile Wallet,Fully Paid,0.4,2023-10
382,412453,2023-02-14,3049.69,Loan Payment,Mobile Wallet,Fully Paid,0.4,2023-02
382,463775,2023-07-03,226.4,Groceries,Mobile Wallet,Fully Paid,0.4,2023-07
382,673814,2023-06-01,1261.09,Healthcare,Debit Card,Fully Paid,0.4,2023-06
382,350583,2023-08-31,1090.8,Loan Payment,Crypto,Fully Paid,0.4,2023-08
382,336140,2023-09-26,2796.04,Groceries,Debit Card,Fully Paid,0.4,2023-09
382,275943,2023-03-26,2416.18,Entertainment,Crypto,Fully Paid,0.4,2023-03
382,550973,2023-12-06,3021.48,Bills,Bank Transfer,Fully Paid,0.4,2023-12
383,431612,2023-04-16,1748.28,Groceries,Debit Card,Current,0.4,2023-04
383,182450,2023-07-19,4223.64,Entertainment,Mobile Wallet,Current,0.4,2023-07
383,713663,2023-02-08,3358.52,Groceries,Crypto,Current,0.4,2023-02
383,985011,2023-12-31,1916.49,Healthcare,Debit Card,Current,0.4,2023-12
383,106421,2023-06-06,2785.86,Healthcare,Bank Transfer,Current,0.4,2023-06
383,372620,2023-05-08,3867.65,Healthcare,Bank Transfer,Current,0.4,2023-05
383,355945,2023-04-16,1085.92,Entertainment,Crypto,Current,0.4,2023-04
383,332539,2023-02-15,3616.93,Healthcare,Bank Transfer,Current,0.4,2023-02
383,401035,2023-01-16,3883.06,Entertainment,Credit Card,Current,0.4,2023-01
383,898453,2023-09-24,2440.64,Loan Payment,Mobile Wallet,Current,0.4,2023-09
383,602189,2023-03-17,3277.17,Groceries,Mobile Wallet,Current,0.4,2023-03
383,186319,2023-05-02,342.36,Entertainment,Credit Card,Current,0.4,2023-05
383,116378,2023-04-20,1906.43,Healthcare,Debit Card,Current,0.4,2023-04
383,903389,2023-10-20,2263.83,Shopping,Bank Transfer,Current,0.4,2023-10
383,592796,2023-02-13,4159.23,Healthcare,Bank Transfer,Current,0.4,2023-02
383,766823,2023-07-04,1221.2,Shopping,Credit Card,Current,0.4,2023-07
383,610594,2023-04-08,2712.87,Entertainment,Debit Card,Current,0.4,2023-04
383,941583,2023-11-01,4329.03,Loan Payment,Mobile Wallet,Current,0.4,2023-11
383,509471,2023-12-06,3609.73,Healthcare,Debit Card,Current,0.4,2023-12
383,623893,2023-08-07,3801.03,Healthcare,Mobile Wallet,Current,0.4,2023-08
383,640460,2023-12-22,533.46,Bills,Debit Card,Current,0.4,2023-12
383,501893,2023-07-28,2405.64,Bills,Mobile Wallet,Current,0.4,2023-07
383,471246,2023-03-30,4964.75,Shopping,Crypto,Current,0.4,2023-03
383,286226,2023-02-15,519.37,Entertainment,Mobile Wallet,Current,0.4,2023-02
384,933140,2023-11-01,3868.91,Bills,Debit Card,Current,0.4,2023-11
384,406436,2023-02-24,2654.41,Entertainment,Credit Card,Current,0.4,2023-02
384,172906,2023-12-03,4006.72,Healthcare,Mobile Wallet,Current,0.4,2023-12
384,286327,2023-11-15,2341.75,Entertainment,Credit Card,Current,0.4,2023-11
384,865132,2023-06-09,1720.25,Groceries,Credit Card,Current,0.4,2023-06
384,894487,2023-10-22,4664.41,Healthcare,Crypto,Current,0.4,2023-10
384,396414,2023-02-15,1468.09,Bills,Debit Card,Current,0.4,2023-02
384,855632,2023-09-23,3098.9,Bills,Credit Card,Current,0.4,2023-09
384,539241,2023-07-10,548.28,Healthcare,Mobile Wallet,Current,0.4,2023-07
384,282592,2023-11-25,1885.52,Healthcare,Bank Transfer,Current,0.4,2023-11
384,730862,2023-10-13,2173.34,Entertainment,Credit Card,Current,0.4,2023-10
384,912677,2023-09-22,2914.94,Entertainment,Credit Card,Current,0.4,2023-09
384,478445,2023-07-08,3614.32,Groceries,Crypto,Current,0.4,2023-07
384,476410,2023-02-15,3996.54,Healthcare,Credit Card,Current,0.4,2023-02
384,923472,2023-08-18,2290.3,Healthcare,Crypto,Current,0.4,2023-08
384,622972,2023-08-15,2419.66,Bills,Bank Transfer,Current,0.4,2023-08
384,970478,2023-08-08,722.14,Groceries,Credit Card,Current,0.4,2023-08
384,389942,2023-05-06,3010.37,Groceries,Debit Card,Current,0.4,2023-05
384,326665,2023-08-03,463.94,Groceries,Bank Transfer,Current,0.4,2023-08
384,643244,2023-05-01,1473.0,Healthcare,Debit Card,Current,0.4,2023-05
384,176795,2023-12-24,1513.33,Loan Payment,Credit Card,Current,0.4,2023-12
384,265109,2023-05-26,790.76,Entertainment,Debit Card,Current,0.4,2023-05
384,956517,2023-04-16,1911.97,Groceries,Bank Transfer,Current,0.4,2023-04
384,936653,2023-12-01,4359.08,Groceries,Bank Transfer,Current,0.4,2023-12
384,660046,2023-09-07,951.58,Shopping,Debit Card,Current,0.4,2023-09
384,722528,2023-09-05,3850.58,Loan Payment,Crypto,Current,0.4,2023-09
384,467669,2023-04-01,1684.99,Bills,Credit Card,Current,0.4,2023-04
384,887693,2023-11-04,1312.28,Healthcare,Credit Card,Current,0.4,2023-11
384,319529,2023-04-05,2499.8,Bills,Mobile Wallet,Current,0.4,2023-04
384,106604,2023-03-10,336.02,Shopping,Debit Card,Current,0.4,2023-03
384,876423,2023-08-02,3033.42,Loan Payment,Bank Transfer,Current,0.4,2023-08
384,571719,2023-12-31,486.38,Loan Payment,Crypto,Current,0.4,2023-12
384,402040,2023-01-21,4125.2,Groceries,Debit Card,Current,0.4,2023-01
384,996935,2023-01-13,3933.86,Groceries,Bank Transfer,Current,0.4,2023-01
384,103452,2023-11-14,3177.7,Shopping,Mobile Wallet,Current,0.4,2023-11
384,710655,2023-10-12,3270.59,Groceries,Credit Card,Current,0.4,2023-10
384,773942,2023-11-24,2772.28,Loan Payment,Credit Card,Current,0.4,2023-11
385,852413,2023-02-21,1393.15,Bills,Credit Card,Fully Paid,0.2,2023-02
385,683279,2023-04-09,1194.91,Groceries,Crypto,Fully Paid,0.2,2023-04
385,648689,2023-02-17,3276.65,Bills,Bank Transfer,Fully Paid,0.2,2023-02
385,845051,2023-06-19,3328.22,Groceries,Debit Card,Fully Paid,0.2,2023-06
385,505764,2023-09-08,3841.07,Entertainment,Bank Transfer,Fully Paid,0.2,2023-09
385,892656,2023-02-09,3414.16,Shopping,Mobile Wallet,Fully Paid,0.2,2023-02
385,986187,2023-09-23,4446.16,Bills,Crypto,Fully Paid,0.2,2023-09
385,321636,2023-08-21,3887.62,Bills,Debit Card,Fully Paid,0.2,2023-08
385,316733,2023-12-06,1378.21,Shopping,Bank Transfer,Fully Paid,0.2,2023-12
385,468308,2023-09-12,412.94,Loan Payment,Debit Card,Fully Paid,0.2,2023-09
385,618693,2023-03-03,169.02,Shopping,Debit Card,Fully Paid,0.2,2023-03
385,829460,2023-06-29,809.17,Healthcare,Mobile Wallet,Fully Paid,0.2,2023-06
385,349198,2023-10-13,1774.42,Loan Payment,Debit Card,Fully Paid,0.2,2023-10
385,700565,2023-01-06,4856.86,Loan Payment,Credit Card,Fully Paid,0.2,2023-01
385,305440,2023-10-27,145.04,Groceries,Debit Card,Fully Paid,0.2,2023-10
385,790355,2023-08-20,132.12,Loan Payment,Crypto,Fully Paid,0.2,2023-08
385,698812,2023-12-17,776.46,Loan Payment,Mobile Wallet,Fully Paid,0.2,2023-12
385,206812,2023-05-26,2400.11,Groceries,Debit Card,Fully Paid,0.2,2023-05
